year,month,day,EGP,USD
2018,7,21,1,17.9
2018,7,23,1,17.91
2018,7,24,1,17.83
2018,7,25,1,17.9
2018,7,26,1,17.89
2018,7,27,1,17.83
2018,7,28,1,17.83
2018,7,30,1,17.89
2018,7,31,1,17.9
2018,8,1,1,17.88
2018,8,2,1,17.855
2018,8,3,1,17.875
2018,8,4,1,17.875
2018,8,6,1,17.905
2018,8,7,1,17.86
2018,8,8,1,17.85
2018,8,9,1,17.87
2018,8,10,1,17.8622
2018,8,11,1,17.8622
2018,8,13,1,17.865
2018,8,14,1,17.875
2018,8,15,1,17.895
2018,8,16,1,17.83
2018,8,17,1,17.9
2018,8,18,1,17.9
2018,8,20,1,17.9163
2018,8,21,1,17.87
2018,8,22,1,17.87
2018,8,23,1,17.87
2018,8,24,1,17.87
2018,8,25,1,17.87
2018,8,27,1,17.9
2018,8,28,1,17.88
2018,8,29,1,17.9625
2018,8,30,1,17.83
2018,8,31,1,17.83
2018,9,1,1,17.83
2018,9,3,1,17.875
2018,9,4,1,17.91
2018,9,5,1,17.91
2018,9,6,1,17.91
2018,9,7,1,17.89
2018,9,8,1,17.89
2018,9,10,1,17.91
2018,9,11,1,17.84
2018,9,12,1,17.96
2018,9,13,1,17.895
2018,9,14,1,17.91
2018,9,15,1,17.91
2018,9,17,1,17.9
2018,9,18,1,17.91
2018,9,19,1,17.91
2018,9,20,1,17.91
2018,9,21,1,17.915
2018,9,22,1,17.91
2018,9,24,1,17.905
2018,9,25,1,17.905
2018,9,26,1,17.91
2018,9,27,1,17.91
2018,9,28,1,17.93
2018,9,29,1,17.84
2018,10,1,1,17.89
2018,10,2,1,17.91
2018,10,3,1,17.91
2018,10,4,1,17.83
2018,10,5,1,17.89
2018,10,6,1,17.89
2018,10,8,1,17.9
2018,10,9,1,17.9
2018,10,10,1,17.91
2018,10,11,1,17.91
2018,10,12,1,17.93
2018,10,13,1,17.91
2018,10,15,1,17.9
2018,10,16,1,17.83
2018,10,17,1,17.91
2018,10,18,1,17.835
2018,10,19,1,17.915
2018,10,20,1,17.915
2018,10,22,1,17.91
2018,10,23,1,17.905
2018,10,24,1,17.91
2018,10,25,1,18.0
2018,10,26,1,17.91
2018,10,27,1,17.91
2018,10,29,1,17.82
2018,10,30,1,17.93
2018,10,31,1,17.91
2018,11,1,1,17.93
2018,11,2,1,17.91
2018,11,3,1,17.91
2018,11,5,1,17.93
2018,11,6,1,17.89
2018,11,7,1,17.93
2018,11,8,1,17.93
2018,11,9,1,17.84
2018,11,10,1,17.84
2018,11,12,1,17.993
2018,11,13,1,17.9975
2018,11,14,1,17.93
2018,11,15,1,17.91
2018,11,16,1,17.91
2018,11,17,1,17.91
2018,11,19,1,17.83
2018,11,20,1,17.91
2018,11,21,1,17.8825
2018,11,22,1,18.005
2018,11,23,1,17.89
2018,11,24,1,17.91
2018,11,26,1,17.865
2018,11,27,1,17.925
2018,11,28,1,17.97
2018,11,29,1,17.93
2018,11,30,1,17.91
2018,12,1,1,17.91
2018,12,3,1,17.91
2018,12,4,1,17.93
2018,12,5,1,17.885
2018,12,6,1,17.93
2018,12,7,1,17.91
2018,12,8,1,17.91
2018,12,10,1,17.93
2018,12,11,1,17.83
2018,12,12,1,17.93
2018,12,13,1,17.905
2018,12,14,1,17.885
2018,12,15,1,17.955
2018,12,17,1,17.905
2018,12,18,1,17.91
2018,12,19,1,17.93
2018,12,20,1,17.93
2018,12,21,1,17.91
2018,12,22,1,17.91
2018,12,24,1,17.83
2018,12,25,1,17.94
2018,12,26,1,17.83
2018,12,27,1,17.91
2018,12,28,1,17.89
2018,12,29,1,17.89
2018,12,31,1,17.91
2019,1,1,1,17.91
2019,1,2,1,17.9036
2019,1,3,1,17.93
2019,1,4,1,17.91
2019,1,5,1,17.91
2019,1,7,1,17.9175
2019,1,8,1,17.825
2019,1,9,1,17.84
2019,1,10,1,17.825
2019,1,11,1,17.925
2019,1,12,1,17.925
2019,1,14,1,17.84
2019,1,15,1,17.84
2019,1,16,1,17.925
2019,1,17,1,17.94
2019,1,18,1,17.89
2019,1,19,1,17.89
2019,1,21,1,17.925
2019,1,22,1,17.91
2019,1,23,1,17.91
2019,1,24,1,17.89
2019,1,25,1,17.89
2019,1,26,1,17.89
2019,1,28,1,17.7
2019,1,29,1,17.6238
2019,1,30,1,17.62
2019,1,31,1,17.65
2019,2,1,1,17.65
2019,2,2,1,17.65
2019,2,4,1,17.65
2019,2,5,1,17.68
2019,2,6,1,17.6
2019,2,7,1,17.63
2019,2,8,1,17.6
2019,2,9,1,17.6
2019,2,11,1,17.62
2019,2,12,1,17.6
2019,2,13,1,17.605
2019,2,14,1,17.59
2019,2,15,1,17.54
2019,2,16,1,17.54
2019,2,18,1,17.55
2019,2,19,1,17.54
2019,2,20,1,17.54
2019,2,21,1,17.58
2019,2,22,1,17.54
2019,2,23,1,17.54
2019,2,25,1,17.515
2019,2,26,1,17.51
2019,2,27,1,17.54
2019,2,28,1,17.54
2019,3,1,1,17.51
2019,3,2,1,17.51
2019,3,4,1,17.5
2019,3,5,1,17.5
2019,3,6,1,17.49
2019,3,7,1,17.49
2019,3,8,1,17.42
2019,3,9,1,17.42
2019,3,11,1,17.43
2019,3,12,1,17.435
2019,3,13,1,17.44
2019,3,14,1,17.42
2019,3,15,1,17.4
2019,3,16,1,17.4
2019,3,18,1,17.38
2019,3,19,1,17.45
2019,3,20,1,17.265
2019,3,21,1,17.285
2019,3,22,1,17.255
2019,3,23,1,17.255
2019,3,25,1,17.27
2019,3,26,1,17.295
2019,3,27,1,17.31
2019,3,28,1,17.32
2019,3,29,1,17.33
2019,3,30,1,17.33
2019,4,1,1,17.285
2019,4,2,1,17.3
2019,4,3,1,17.3075
2019,4,4,1,17.33
2019,4,5,1,17.31
2019,4,6,1,17.31
2019,4,8,1,17.32
2019,4,9,1,17.32
2019,4,10,1,17.32
2019,4,11,1,17.31
2019,4,12,1,17.31
2019,4,13,1,17.31
2019,4,15,1,17.305
2019,4,16,1,17.32
2019,4,17,1,17.305
2019,4,18,1,17.2575
2019,4,19,1,17.2
2019,4,20,1,17.2
2019,4,22,1,17.18
2019,4,23,1,17.1462
2019,4,24,1,17.17
2019,4,25,1,17.18
2019,4,26,1,17.16
2019,4,27,1,17.175
2019,4,29,1,17.175
2019,4,30,1,17.18
2019,5,1,1,17.17
2019,5,2,1,17.175
2019,5,3,1,17.175
2019,5,4,1,17.17
2019,5,6,1,17.175
2019,5,7,1,17.15
2019,5,8,1,17.115
2019,5,9,1,17.155
2019,5,10,1,17.1225
2019,5,11,1,17.1225
2019,5,13,1,17.145
2019,5,14,1,17.09
2019,5,15,1,17.08
2019,5,16,1,17.08
2019,5,17,1,17.04
2019,5,18,1,17.04
2019,5,20,1,17.06
2019,5,21,1,17.01
2019,5,22,1,17.05
2019,5,23,1,16.905
2019,5,24,1,16.865
2019,5,25,1,16.865
2019,5,27,1,16.85
2019,5,28,1,16.82
2019,5,29,1,16.88
2019,5,30,1,16.85
2019,5,31,1,16.74
2019,6,1,1,16.74
2019,6,3,1,16.76
2019,6,4,1,16.76
2019,6,5,1,16.78
2019,6,6,1,16.78
2019,6,7,1,16.75
2019,6,8,1,16.76
2019,6,10,1,16.78
2019,6,11,1,16.76
2019,6,12,1,16.695
2019,6,13,1,16.73
2019,6,14,1,16.76
2019,6,15,1,16.76
2019,6,17,1,16.73
2019,6,18,1,16.76
2019,6,19,1,16.77
2019,6,20,1,16.74
2019,6,21,1,16.69
2019,6,22,1,16.69
2019,6,24,1,16.7
2019,6,25,1,16.69
2019,6,26,1,16.7
2019,6,27,1,16.685
2019,6,28,1,16.7
2019,6,29,1,16.7
2019,7,1,1,16.7
2019,7,2,1,16.7
2019,7,3,1,16.65
2019,7,4,1,16.62
2019,7,5,1,16.63
2019,7,6,1,16.63
2019,7,8,1,16.62
2019,7,9,1,16.6
2019,7,10,1,16.61
2019,7,11,1,16.62
2019,7,12,1,16.62
2019,7,13,1,16.62
2019,7,15,1,16.6
2019,7,16,1,16.592
2019,7,17,1,16.59
2019,7,18,1,16.61
2019,7,19,1,16.62
2019,7,20,1,16.62
2019,7,22,1,16.63
2019,7,23,1,16.62
2019,7,24,1,16.62
2019,7,25,1,16.61
2019,7,26,1,16.59
2019,7,27,1,16.59
2019,7,29,1,16.59
2019,7,30,1,16.5695
2019,7,31,1,16.58
2019,8,1,1,16.58
2019,8,2,1,16.58
2019,8,3,1,16.58
2019,8,5,1,16.55
2019,8,6,1,16.535
2019,8,7,1,16.555
2019,8,8,1,16.565
2019,8,9,1,16.55
2019,8,10,1,16.55
2019,8,12,1,16.5862
2019,8,13,1,16.5862
2019,8,14,1,16.54
2019,8,15,1,16.6
2019,8,16,1,16.58
2019,8,17,1,16.58
2019,8,19,1,16.57
2019,8,20,1,16.57
2019,8,21,1,16.57
2019,8,22,1,16.6
2019,8,23,1,16.57
2019,8,24,1,16.57
2019,8,26,1,16.6
2019,8,27,1,16.5287
2019,8,28,1,16.56
2019,8,29,1,16.55
2019,8,30,1,16.54
2019,8,31,1,16.55
2019,9,2,1,16.55
2019,9,3,1,16.56
2019,9,4,1,16.595
2019,9,5,1,16.53
2019,9,6,1,16.5
2019,9,7,1,16.5
2019,9,9,1,16.47
2019,9,10,1,16.48
2019,9,11,1,16.46
2019,9,12,1,16.44
2019,9,13,1,16.42
2019,9,14,1,16.42
2019,9,16,1,16.37
2019,9,17,1,16.37
2019,9,18,1,16.35
2019,9,19,1,16.35
2019,9,20,1,16.31
2019,9,21,1,16.31
2019,9,23,1,16.285
2019,9,24,1,16.29
2019,9,25,1,16.2975
2019,9,26,1,16.31
2019,9,27,1,16.31
2019,9,28,1,16.31
2019,9,30,1,16.27
2019,10,1,1,16.27
2019,10,2,1,16.2535
2019,10,3,1,16.31
2019,10,4,1,16.31
2019,10,5,1,16.31
2019,10,7,1,16.31
2019,10,8,1,16.28
2019,10,9,1,16.28
2019,10,10,1,16.3
2019,10,11,1,16.28
2019,10,12,1,16.28
2019,10,14,1,16.27
2019,10,15,1,16.26
2019,10,16,1,16.24
2019,10,17,1,16.22
2019,10,18,1,16.2525
2019,10,19,1,16.22
2019,10,21,1,16.22
2019,10,22,1,16.21
2019,10,23,1,16.2
2019,10,24,1,16.19
2019,10,25,1,16.1175
2019,10,26,1,16.13
2019,10,28,1,16.15
2019,10,29,1,16.14
2019,10,30,1,16.13
2019,10,31,1,16.14
2019,11,1,1,16.14
2019,11,2,1,16.14
2019,11,4,1,16.115
2019,11,5,1,16.14
2019,11,6,1,16.14
2019,11,7,1,16.14
2019,11,8,1,16.14
2019,11,9,1,16.195
2019,11,11,1,16.15
2019,11,12,1,16.13
2019,11,13,1,16.13
2019,11,14,1,16.16
2019,11,15,1,16.12
2019,11,16,1,16.13
2019,11,18,1,16.11
2019,11,19,1,16.11
2019,11,20,1,16.1
2019,11,21,1,16.1
2019,11,22,1,16.11
2019,11,23,1,16.11
2019,11,25,1,16.07
2019,11,26,1,16.16
2019,11,27,1,16.12
2019,11,28,1,16.11
2019,11,29,1,16.12
2019,11,30,1,16.12
2019,12,2,1,16.12
2019,12,3,1,16.1
2019,12,4,1,16.12
2019,12,5,1,16.1
2019,12,6,1,16.14
2019,12,7,1,16.14
2019,12,9,1,16.11
2019,12,10,1,16.11
2019,12,11,1,16.1025
2019,12,12,1,16.12
2019,12,13,1,16.12
2019,12,14,1,16.12
2019,12,16,1,16.11
2019,12,17,1,16.04
2019,12,18,1,16.005
2019,12,19,1,16.0225
2019,12,20,1,16.0475
2019,12,21,1,16.0475
2019,12,23,1,16.01
2019,12,24,1,16.035
2019,12,25,1,16.025
2019,12,26,1,16.0287
2019,12,27,1,16.0388
2019,12,28,1,16.0388
2019,12,30,1,16.05
2019,12,31,1,16.04
2020,1,1,1,16.04
2020,1,2,1,16.05
2020,1,3,1,16.04
2020,1,4,1,16.04
2020,1,6,1,16.015
2020,1,7,1,16.075
2020,1,8,1,16.05
2020,1,9,1,16.025
2020,1,10,1,15.995
2020,1,11,1,15.995
2020,1,13,1,15.96
2020,1,14,1,15.93
2020,1,15,1,15.89
2020,1,16,1,15.88
2020,1,17,1,15.83
2020,1,18,1,15.83
2020,1,20,1,15.795
2020,1,21,1,15.7837
2020,1,22,1,15.79
2020,1,23,1,15.79
2020,1,24,1,15.8
2020,1,25,1,15.8
2020,1,27,1,15.8
2020,1,28,1,15.8
2020,1,29,1,15.8
2020,1,30,1,15.8
2020,1,31,1,15.8
2020,2,1,1,15.8
2020,2,3,1,15.77
2020,2,4,1,15.8
2020,2,5,1,15.81
2020,2,6,1,15.79
2020,2,7,1,15.78
2020,2,8,1,15.78
2020,2,10,1,15.75
2020,2,11,1,15.74
2020,2,12,1,15.73
2020,2,13,1,15.73
2020,2,14,1,15.7
2020,2,15,1,15.7
2020,2,17,1,15.67
2020,2,18,1,15.655
2020,2,19,1,15.61
2020,2,20,1,15.62
2020,2,21,1,15.56
2020,2,22,1,15.56
2020,2,24,1,15.54
2020,2,25,1,15.565
2020,2,26,1,15.58
2020,2,27,1,15.5875
2020,2,28,1,15.6325
2020,2,29,1,15.6
2020,3,2,1,15.64
2020,3,3,1,15.63
2020,3,4,1,15.65
2020,3,5,1,15.65
2020,3,6,1,15.64
2020,3,7,1,15.64
2020,3,9,1,15.65
2020,3,10,1,15.71
2020,3,11,1,15.7
2020,3,12,1,15.7
2020,3,13,1,15.7
2020,3,14,1,15.72
2020,3,16,1,15.75
2020,3,17,1,15.8
2020,3,18,1,15.73
2020,3,19,1,15.76
2020,3,21,1,15.74
2020,3,23,1,15.75
2020,3,24,1,15.73
2020,3,25,1,15.75
2020,3,26,1,15.75
2020,3,27,1,15.74
2020,3,28,1,15.75
2020,3,30,1,15.75
2020,3,31,1,15.75
2020,4,1,1,15.74
2020,4,2,1,15.75
2020,4,6,1,15.75
2020,4,7,1,15.75
2020,4,8,1,15.75
2020,4,9,1,15.75
2020,4,10,1,15.75
2020,4,13,1,15.75
2020,4,14,1,15.75
2020,4,15,1,15.75
2020,4,16,1,15.75
2020,4,21,1,15.75
2020,4,22,1,15.75
2020,4,23,1,15.75
2020,4,24,1,15.79
2020,4,27,1,15.75
2020,4,28,1,15.75
2020,4,29,1,15.75
2020,4,30,1,15.75
2020,5,4,1,15.75
2020,5,5,1,15.75
2020,5,6,1,15.75
2020,5,7,1,15.75
2020,5,9,1,15.74
2020,5,11,1,15.75
2020,5,12,1,15.75
2020,5,13,1,15.75
2020,5,14,1,15.75
2020,5,18,1,15.77
2020,5,19,1,15.77
2020,5,20,1,15.79
2020,5,21,1,15.82
2020,5,27,1,15.74
2020,6,1,1,15.89
2020,6,2,1,15.75
2020,6,3,1,15.96
2020,6,4,1,16.08
2020,6,8,1,16.22
2020,6,9,1,16.18
2020,6,10,1,16.19
2020,6,11,1,16.16
2020,6,15,1,16.18
2020,6,16,1,16.18
2020,6,17,1,16.18
2020,6,18,1,16.18
2020,6,22,1,16.17
2020,6,23,1,16.18
2020,6,24,1,16.17
2020,6,25,1,16.15
2020,6,26,1,16.17
2020,6,29,1,16.15
2020,6,30,1,16.16
2020,7,1,1,16.14
2020,7,2,1,16.12
2020,7,3,1,16.12
2020,7,6,1,16.1
2020,7,7,1,16.08
2020,7,8,1,16.05
2020,7,9,1,16.04
2020,7,13,1,15.99
2020,7,14,1,15.95
2020,7,15,1,15.96
2020,7,16,1,15.97
2020,7,17,1,15.955
2020,7,18,1,15.955
2020,7,20,1,15.97
2020,7,21,1,15.97
2020,7,22,1,15.97
2020,7,25,1,15.97
2020,7,26,1,15.99
2020,7,27,1,15.97
2020,7,28,1,15.99
2020,7,29,1,15.98
2020,8,4,1,15.99
2020,8,5,1,15.99
2020,8,6,1,15.99
2020,8,7,1,15.96
2020,8,9,1,15.98
2020,8,10,1,15.98
2020,8,11,1,15.96
2020,8,12,1,15.96
2020,8,13,1,15.97
2020,8,15,1,15.94
2020,8,16,1,15.94
2020,8,17,1,15.93
2020,8,18,1,15.93
2020,8,19,1,15.93
2020,8,20,1,15.93
2020,8,22,1,15.93
2020,8,23,1,15.93
2020,8,24,1,15.94
2020,8,25,1,15.89
2020,8,26,1,15.9
2020,8,27,1,15.88
2020,8,30,1,15.88
2020,8,31,1,15.86
2020,9,1,1,15.87
2020,9,2,1,15.87
2020,9,3,1,15.86
2020,9,5,1,15.8112
2020,9,6,1,15.83
2020,9,7,1,15.82
2020,9,8,1,15.8
2020,9,9,1,15.8
2020,9,10,1,15.79
2020,9,13,1,15.77
2020,9,14,1,15.76
2020,9,15,1,15.76
2020,9,16,1,15.76
2020,9,17,1,15.76
2020,9,20,1,15.76
2020,9,21,1,15.74
2020,9,22,1,15.75
2020,9,23,1,15.75
2020,9,24,1,15.76
2020,9,27,1,15.75
2020,9,28,1,15.75
2020,9,29,1,15.75
2020,9,30,1,15.76
2020,10,1,1,15.76
2020,10,4,1,15.75
2020,10,5,1,15.74
2020,10,6,1,15.74
2020,10,7,1,15.73
2020,10,11,1,15.71
2020,10,12,1,15.71
2020,10,13,1,15.7
2020,10,14,1,15.685
2020,10,15,1,15.71
2020,10,17,1,15.69
2020,10,18,1,15.7
2020,10,19,1,15.7
2020,10,20,1,15.7
2020,10,21,1,15.7
2020,10,22,1,15.7
2020,10,25,1,15.69
2020,10,26,1,15.7
2020,10,27,1,15.71
2020,10,28,1,15.7
2020,10,29,1,15.7
2020,10,31,1,15.69
2020,11,1,1,15.69
2020,11,2,1,15.7
2020,11,3,1,15.7
2020,11,4,1,15.7
2020,11,5,1,15.7
2020,11,7,1,15.68
2020,11,8,1,15.68
2020,11,9,1,15.66
2020,11,10,1,15.65
2020,11,11,1,15.66
2020,11,12,1,15.65
2020,11,15,1,15.63
2020,11,16,1,15.64
2020,11,17,1,15.65
2020,11,18,1,15.605
2020,11,19,1,15.64
2020,11,22,1,15.64
2020,11,23,1,15.6
2020,11,24,1,15.64
2020,11,25,1,15.64
2020,11,26,1,15.66
2020,11,27,1,15.64
2020,11,29,1,15.66
2020,11,30,1,15.65
2020,12,1,1,15.64
2020,12,2,1,15.64
2020,12,3,1,15.64
2020,12,6,1,15.65
2020,12,7,1,15.67
2020,12,8,1,15.66
2020,12,9,1,15.68
2020,12,10,1,15.69
2020,12,12,1,15.71
2020,12,13,1,15.71
2020,12,14,1,15.71
2020,12,15,1,15.73
2020,12,16,1,15.73
2020,12,17,1,15.71
2020,12,19,1,15.71
2020,12,20,1,15.71
2020,12,21,1,15.63
2020,12,22,1,15.67
2020,12,23,1,15.67
2020,12,24,1,15.68
2020,12,27,1,15.69
2020,12,28,1,15.69
2020,12,29,1,15.7
2020,12,30,1,15.71
2020,12,31,1,15.72
2021,1,1,1,15.842
2021,1,3,1,15.74
2021,1,4,1,15.73
2021,1,5,1,15.72
2021,1,6,1,15.67
2021,1,9,1,15.69
2021,1,10,1,15.69
2021,1,11,1,15.67
2021,1,12,1,15.66
2021,1,13,1,15.665
2021,1,14,1,15.68
2021,1,17,1,15.66
2021,1,18,1,15.66
2021,1,19,1,15.69
2021,1,20,1,15.69
2021,1,21,1,15.73
2021,1,24,1,15.73
2021,1,25,1,15.73
2021,1,26,1,15.71
2021,1,27,1,15.73
2021,1,31,1,15.71
2021,2,1,1,15.71
2021,2,2,1,15.71
2021,2,3,1,15.73
2021,2,4,1,15.73
2021,2,7,1,15.69
2021,2,8,1,15.66
2021,2,9,1,15.65
2021,2,10,1,15.61
2021,2,11,1,15.65
2021,2,12,1,15.63
2021,2,14,1,15.64
2021,2,15,1,15.59
2021,2,16,1,15.62
2021,2,17,1,15.62
2021,2,18,1,15.63
2021,2,19,1,15.64
2021,2,21,1,15.64
2021,2,22,1,15.66
2021,2,23,1,15.68
2021,2,24,1,15.68
2021,2,25,1,15.66
2021,2,27,1,15.69
2021,2,28,1,15.68
2021,3,1,1,15.71
2021,3,2,1,15.71
2021,3,3,1,15.69
2021,3,4,1,15.68
2021,3,5,1,15.695
2021,3,7,1,15.69
2021,3,8,1,15.7
2021,3,9,1,15.71
2021,3,10,1,15.71
2021,3,11,1,15.71
2021,3,14,1,15.7
2021,3,15,1,15.71
2021,3,16,1,15.71
2021,3,17,1,15.71
2021,3,18,1,15.73
2021,3,21,1,15.68
2021,3,22,1,15.7
2021,3,23,1,15.73
2021,3,24,1,15.76
2021,3,25,1,15.76
2021,3,28,1,15.74
2021,3,29,1,15.71
2021,3,30,1,15.72
2021,3,31,1,15.71
2021,4,1,1,15.69
2021,4,2,1,15.715
2021,4,3,1,15.715
2021,4,4,1,15.71
2021,4,5,1,15.71
2021,4,6,1,15.71
2021,4,7,1,15.71
2021,4,8,1,15.71
2021,4,11,1,15.6987
2021,4,12,1,15.67
2021,4,13,1,15.69
2021,4,14,1,15.68
2021,4,15,1,15.69
2021,4,18,1,15.67
2021,4,19,1,15.68
2021,4,20,1,15.695
2021,4,21,1,15.68
2021,4,22,1,15.68
2021,4,24,1,15.68
2021,4,25,1,15.68
2021,4,26,1,15.66
2021,4,27,1,15.66
2021,4,28,1,15.6825
2021,5,4,1,15.685
2021,5,5,1,15.66
2021,5,6,1,15.67
2021,5,9,1,15.675
2021,5,10,1,15.65
2021,5,11,1,15.67
2021,5,13,1,15.66
2021,5,14,1,15.66
2021,5,15,1,15.66
2021,5,17,1,15.67
2021,5,18,1,15.68
2021,5,19,1,15.67
2021,5,20,1,15.66
2021,5,21,1,15.66
2021,5,23,1,15.68
2021,5,24,1,15.67
2021,5,25,1,15.65
2021,5,26,1,15.65
2021,5,27,1,15.65
2021,5,28,1,15.66
2021,5,30,1,15.66
2021,5,31,1,15.68
2021,6,1,1,15.66
2021,6,2,1,15.66
2021,6,3,1,15.67
2021,6,6,1,15.67
2021,6,7,1,15.69
2021,6,8,1,15.67
2021,6,9,1,15.65
2021,6,10,1,15.66
2021,6,11,1,15.64
2021,6,12,1,15.65
2021,6,13,1,15.65
2021,6,14,1,15.655
2021,6,15,1,15.63
2021,6,16,1,15.63
2021,6,17,1,15.65
2021,6,18,1,15.65
2021,6,20,1,15.65
2021,6,21,1,15.63
2021,6,22,1,15.64
2021,6,23,1,15.68
2021,6,24,1,15.66
2021,6,25,1,15.67
2021,6,26,1,15.67
2021,6,27,1,15.67
2021,6,28,1,15.67
2021,6,29,1,15.65
2021,6,30,1,15.66
2021,7,2,1,15.68
2021,7,4,1,15.62
2021,7,5,1,15.68
2021,7,6,1,15.68
2021,7,7,1,15.685
2021,7,8,1,15.67
2021,7,10,1,15.69
2021,7,11,1,15.66
2021,7,12,1,15.69
2021,7,13,1,15.69
2021,7,14,1,15.69
2021,7,15,1,15.68
2021,7,18,1,15.7063
2021,7,19,1,15.67
2021,7,20,1,15.67
2021,7,21,1,15.67
2021,7,22,1,15.67
2021,7,23,1,15.67
2021,7,26,1,15.69
2021,7,27,1,15.67
2021,7,28,1,15.69
2021,7,29,1,15.7
2021,8,2,1,15.68
2021,8,3,1,15.7
2021,8,4,1,15.68
2021,8,5,1,15.69
2021,8,9,1,15.68
2021,8,10,1,15.68
2021,8,11,1,15.68
2021,8,13,1,15.7
2021,8,16,1,15.7
2021,8,17,1,15.68
2021,8,18,1,15.7
2021,8,19,1,15.68
2021,8,23,1,15.68
2021,8,24,1,15.68
2021,8,25,1,15.68
2021,8,26,1,15.7
2021,8,27,1,15.7
2021,8,30,1,15.68
2021,8,31,1,15.7
2021,9,1,1,15.68
2021,9,2,1,15.7
2021,9,6,1,15.7
2021,9,7,1,15.68
2021,9,8,1,15.71
2021,9,9,1,15.715
2021,9,11,1,15.71
2021,9,13,1,15.71
2021,9,14,1,15.71
2021,9,15,1,15.71
2021,9,16,1,15.71
2021,9,18,1,15.71
2021,9,20,1,15.69
2021,9,21,1,15.71
2021,9,22,1,15.71
2021,9,23,1,15.71
2021,9,27,1,15.69
2021,9,28,1,15.71
2021,9,29,1,15.71
2021,9,30,1,15.71
2021,10,4,1,15.71
2021,10,5,1,15.7
2021,10,6,1,15.71
2021,10,11,1,15.69
2021,10,12,1,15.69
2021,10,13,1,15.71
2021,10,14,1,15.69
2021,10,18,1,15.7
2021,10,19,1,15.71
2021,10,20,1,15.69
2021,10,25,1,15.71
2021,10,26,1,15.71
2021,10,27,1,15.71
2021,10,28,1,15.71
2021,10,30,1,15.71
2021,11,1,1,15.7
2021,11,2,1,15.69
2021,11,3,1,15.7
2021,11,4,1,15.69
2021,11,8,1,15.71
2021,11,9,1,15.71
2021,11,10,1,15.71
2021,11,11,1,15.7
2021,11,15,1,15.71
2021,11,16,1,15.69
2021,11,17,1,15.69
2021,11,18,1,15.69
2021,11,19,1,15.7
2021,11,22,1,15.7
2021,11,23,1,15.71
2021,11,24,1,15.69
2021,11,25,1,15.71
2021,11,29,1,15.71
2021,11,30,1,15.71
2021,12,1,1,15.71
2021,12,2,1,15.69
2021,12,6,1,15.7
2021,12,7,1,15.71
2021,12,8,1,15.72
2021,12,9,1,15.71
2021,12,13,1,15.69
2021,12,14,1,15.71
2021,12,15,1,15.7
2021,12,16,1,15.71
2021,12,20,1,15.7
2021,12,21,1,15.7
2021,12,22,1,15.715
2021,12,23,1,15.69
2021,12,27,1,15.71
2021,12,28,1,15.71
2021,12,29,1,15.71
2021,12,30,1,15.71
2022,1,3,1,15.71
2022,1,4,1,15.71
2022,1,5,1,15.73
2022,1,10,1,15.69
2022,1,11,1,15.72
2022,1,12,1,15.705
2022,1,13,1,15.7
2022,1,17,1,15.69
2022,1,18,1,15.71
2022,1,19,1,15.71
2022,1,20,1,15.725
2022,1,21,1,15.715
2022,1,24,1,15.69
2022,1,25,1,15.69
2022,1,26,1,15.69
2022,1,31,1,15.71
2022,2,1,1,15.69
2022,2,2,1,15.71
2022,2,3,1,15.69
2022,2,7,1,15.71
2022,2,8,1,15.725
2022,2,9,1,15.71
2022,2,10,1,15.69
2022,2,14,1,15.7
2022,2,15,1,15.7388
2022,2,16,1,15.69
2022,2,17,1,15.71
2022,2,21,1,15.71
2022,2,22,1,15.7
2022,2,23,1,15.71
2022,2,24,1,15.71
2022,2,28,1,15.71
2022,3,1,1,15.69
2022,3,2,1,15.69
2022,3,3,1,15.746
2022,3,4,1,15.71
2022,3,5,1,15.7
2022,3,7,1,15.71
2022,3,8,1,15.725
2022,3,9,1,15.71
2022,3,10,1,15.71
2022,3,11,1,15.69
2022,3,14,1,15.71
2022,3,15,1,15.7
2022,3,16,1,15.71
2022,3,17,1,15.69
2022,3,21,1,15.69
2022,3,22,1,18.2
2022,3,23,1,18.5
2022,3,24,1,18.385
2022,3,25,1,18.335
2022,3,28,1,18.32
2022,3,29,1,18.3
2022,3,30,1,18.3
2022,3,31,1,18.3
2022,4,2,1,18.29
2022,4,4,1,18.28
2022,4,5,1,18.28
2022,4,6,1,18.29
2022,4,7,1,18.315
2022,4,11,1,18.35
2022,4,12,1,18.42
2022,4,13,1,18.5
2022,4,14,1,18.41
2022,4,16,1,18.385
2022,4,18,1,18.39
2022,4,19,1,18.42
2022,4,20,1,18.45
2022,4,21,1,18.47
2022,4,25,1,18.56
2022,4,26,1,18.55
2022,4,27,1,18.5
2022,4,28,1,18.48
2022,5,5,1,18.48
2022,5,6,1,18.48
2022,5,9,1,18.48
2022,5,10,1,18.48
2022,5,11,1,18.49
2022,5,12,1,18.37
2022,5,16,1,18.29
2022,5,17,1,18.27
2022,5,18,1,18.26
2022,5,19,1,18.26
2022,5,23,1,18.26
2022,5,24,1,18.405
2022,5,25,1,18.5
2022,5,26,1,18.595
2022,5,30,1,18.58
2022,5,31,1,18.58
2022,6,1,1,18.58
2022,6,2,1,18.61
2022,6,3,1,18.63
2022,6,6,1,18.63
2022,6,7,1,18.63
2022,6,8,1,18.66
2022,6,9,1,18.68
2022,6,13,1,18.68
2022,6,14,1,18.7
2022,6,15,1,18.73
2022,6,16,1,18.74
