year,month,day,EGP,EUR
2001,3,22,1,3.4757
2001,3,23,1,3.4512
2001,3,26,1,3.4611
2001,3,27,1,3.4794
2001,3,28,1,3.4727
2001,3,29,1,3.4361
2001,3,30,1,3.3959
2001,4,2,1,3.3832
2001,4,3,1,3.4195
2001,4,4,1,3.4819
2001,4,5,1,3.4595
2001,4,6,1,3.4788
2001,4,9,1,3.4705
2001,4,10,1,3.4695
2001,4,11,1,3.4548
2001,4,12,1,3.4504
2001,4,13,1,3.4704
2001,4,16,1,3.4545
2001,4,17,1,3.4533
2001,4,18,1,3.4334
2001,4,19,1,3.4195
2001,4,20,1,3.4891
2001,4,23,1,3.4888
2001,4,24,1,3.4679
2001,4,25,1,3.4774
2001,4,26,1,3.4886
2001,4,27,1,3.5124
2001,4,30,1,3.4661
2001,5,1,1,3.4556
2001,5,2,1,3.4735
2001,5,3,1,3.4743
2001,5,4,1,3.4572
2001,5,7,1,3.4704
2001,5,8,1,3.4544
2001,5,9,1,3.4329
2001,5,10,1,3.4429
2001,5,11,1,3.4269
2001,5,14,1,3.379
2001,5,15,1,3.3863
2001,5,16,1,3.4118
2001,5,17,1,3.4172
2001,5,18,1,3.4319
2001,5,21,1,3.4088
2001,5,22,1,3.4012
2001,5,23,1,3.3322
2001,5,24,1,3.3147
2001,5,25,1,3.2987
2001,5,28,1,3.3282
2001,5,29,1,3.3188
2001,5,30,1,3.3026
2001,5,31,1,3.2933
2001,6,1,1,3.2825
2001,6,4,1,3.2656
2001,6,5,1,3.2648
2001,6,6,1,3.2968
2001,6,7,1,3.2679
2001,6,8,1,3.2872
2001,6,11,1,3.2791
2001,6,12,1,3.2555
2001,6,13,1,3.3089
2001,6,14,1,3.31
2001,6,15,1,3.3461
2001,6,18,1,3.3312
2001,6,19,1,3.3391
2001,6,20,1,3.2949
2001,6,21,1,3.3015
2001,6,22,1,3.3139
2001,6,25,1,3.3279
2001,6,26,1,3.3325
2001,6,27,1,3.3429
2001,6,28,1,3.3134
2001,6,29,1,3.2891
2001,7,2,1,3.2825
2001,7,3,1,3.2729
2001,7,4,1,3.3391
2001,7,5,1,3.3167
2001,7,6,1,3.2928
2001,7,9,1,3.3179
2001,7,10,1,3.3444
2001,7,11,1,3.367
2001,7,12,1,3.3808
2001,7,13,1,3.3585
2001,7,16,1,3.3631
2001,7,17,1,3.3576
2001,7,18,1,3.3847
2001,7,19,1,3.4423
2001,7,20,1,3.4332
2001,7,23,1,3.429
2001,7,24,1,3.4239
2001,7,25,1,3.4391
2001,7,26,1,3.4671
2001,7,27,1,3.4556
2001,7,30,1,3.4497
2001,7,31,1,3.4423
2001,8,1,1,3.4505
2001,8,2,1,3.4663
2001,8,3,1,3.4785
2001,8,6,1,3.6909
2001,8,7,1,3.7182
2001,8,8,1,3.6947
2001,8,9,1,3.7029
2001,8,10,1,3.7464
2001,8,13,1,3.7506
2001,8,14,1,3.7751
2001,8,15,1,3.7987
2001,8,16,1,3.8645
2001,8,17,1,3.8279
2001,8,20,1,3.8718
2001,8,21,1,3.8704
2001,8,22,1,3.8873
2001,8,23,1,3.8636
2001,8,24,1,3.8866
2001,8,27,1,3.8807
2001,8,28,1,3.8726
2001,8,29,1,3.8881
2001,8,30,1,3.8615
2001,8,31,1,3.893
2001,9,3,1,3.8671
2001,9,4,1,3.8565
2001,9,5,1,3.7744
2001,9,6,1,3.7672
2001,9,7,1,3.8059
2001,9,10,1,3.8505
2001,9,11,1,3.8173
2001,9,12,1,3.8726
2001,9,13,1,3.8535
2001,9,14,1,3.8609
2001,9,17,1,3.9171
2001,9,18,1,3.923
2001,9,19,1,3.9389
2001,9,20,1,3.9285
2001,9,21,1,3.9345
2001,9,24,1,3.8747
2001,9,25,1,3.886
2001,9,26,1,3.9154
2001,9,27,1,3.9122
2001,9,28,1,3.9007
2001,10,1,1,3.8607
2001,10,2,1,3.8968
2001,10,3,1,3.895
2001,10,4,1,3.8849
2001,10,5,1,3.9002
2001,10,8,1,3.9015
2001,10,9,1,3.9033
2001,10,10,1,3.8725
2001,10,11,1,3.8609
2001,10,12,1,3.8289
2001,10,15,1,3.8739
2001,10,16,1,3.8535
2001,10,17,1,3.8516
2001,10,18,1,3.8301
2001,10,19,1,3.8404
2001,10,22,1,3.8169
2001,10,23,1,3.7774
2001,10,24,1,3.786
2001,10,25,1,3.8009
2001,10,26,1,3.7829
2001,10,29,1,3.7954
2001,10,30,1,3.8468
2001,10,31,1,3.8347
2001,11,1,1,3.8294
2001,11,2,1,3.8367
2001,11,5,1,3.8345
2001,11,6,1,3.817
2001,11,7,1,3.8012
2001,11,8,1,3.8246
2001,11,9,1,3.7923
2001,11,12,1,3.8043
2001,11,13,1,3.8003
2001,11,14,1,3.7488
2001,11,15,1,3.7528
2001,11,16,1,3.7494
2001,11,19,1,3.7592
2001,11,20,1,3.7363
2001,11,21,1,3.7576
2001,11,22,1,3.7358
2001,11,23,1,3.7399
2001,11,26,1,3.7391
2001,11,27,1,3.7536
2001,11,28,1,3.7567
2001,11,29,1,3.7905
2001,11,30,1,3.7728
2001,12,3,1,3.8197
2001,12,4,1,3.801
2001,12,5,1,3.7851
2001,12,6,1,3.7877
2001,12,7,1,3.8159
2001,12,10,1,3.7839
2001,12,11,1,3.7877
2001,12,12,1,3.8078
2001,12,13,1,3.8312
2001,12,14,1,4.027
2001,12,17,1,4.0743
2001,12,18,1,4.0685
2001,12,19,1,4.0825
2001,12,20,1,4.0982
2001,12,21,1,4.077
2001,12,24,1,4.0493
2001,12,25,1,4.0088
2001,12,26,1,3.999
2001,12,27,1,4.0137
2001,12,28,1,4.0358
2001,12,31,1,4.0429
2002,1,2,1,4.0459
2002,1,3,1,4.138
2002,1,4,1,4.0972
2002,1,7,1,4.0807
2002,1,8,1,4.0739
2002,1,9,1,4.0725
2002,1,10,1,4.0883
2002,1,11,1,4.0723
2002,1,14,1,4.1129
2002,1,15,1,4.1321
2002,1,16,1,4.06
2002,1,17,1,4.0586
2002,1,18,1,4.0623
2002,1,21,1,4.0725
2002,1,22,1,4.0818
2002,1,23,1,4.0938
2002,1,24,1,4.0485
2002,1,25,1,4.0462
2002,1,28,1,3.9954
2002,1,29,1,3.982
2002,1,30,1,3.9991
2002,1,31,1,3.9797
2002,2,1,1,3.9667
2002,2,4,1,3.9811
2002,2,5,1,4.0213
2002,2,6,1,4.0046
2002,2,7,1,3.9996
2002,2,8,1,4.002
2002,2,11,1,4.0116
2002,2,12,1,4.0324
2002,2,13,1,4.0347
2002,2,14,1,4.0236
2002,2,15,1,4.0374
2002,2,18,1,4.0333
2002,2,19,1,4.0125
2002,2,20,1,4.0503
2002,2,21,1,3.9988
2002,2,22,1,4.002
2002,2,25,1,4.025
2002,2,26,1,4.0148
2002,2,27,1,3.9903
2002,2,28,1,3.9904
2002,3,1,1,4.0129
2002,3,4,1,3.9945
2002,3,5,1,4.0175
2002,3,6,1,4.0316
2002,3,7,1,4.0604
2002,3,8,1,4.0725
2002,3,11,1,4.0089
2002,3,12,1,4.0464
2002,3,13,1,4.0471
2002,3,14,1,4.0453
2002,3,15,1,4.0753
2002,3,18,1,4.0549
2002,3,19,1,4.0423
2002,3,20,1,4.0758
2002,3,21,1,4.0896
2002,3,22,1,4.0758
2002,3,25,1,4.0485
2002,3,26,1,4.0517
2002,3,27,1,4.0503
2002,3,28,1,3.9965
2002,3,29,1,4.0208
2002,4,1,1,4.0236
2002,4,2,1,4.0661
2002,4,3,1,4.0601
2002,4,4,1,4.0781
2002,4,5,1,4.0393
2002,4,8,1,4.0605
2002,4,9,1,4.0319
2002,4,10,1,4.0688
2002,4,11,1,4.0665
2002,4,12,1,4.0911
2002,4,15,1,4.0531
2002,4,16,1,4.0443
2002,4,17,1,4.0669
2002,4,18,1,4.1123
2002,4,19,1,4.115
2002,4,22,1,4.0997
2002,4,23,1,4.1086
2002,4,24,1,4.1044
2002,4,25,1,4.1234
2002,4,26,1,4.146
2002,4,29,1,4.1545
2002,4,30,1,4.1719
2002,5,1,1,4.1774
2002,5,2,1,4.2057
2002,5,3,1,4.1764
2002,5,6,1,4.237
2002,5,7,1,4.2448
2002,5,8,1,4.2423
2002,5,9,1,4.1435
2002,5,10,1,4.1996
2002,5,13,1,4.219
2002,5,14,1,4.2025
2002,5,15,1,4.1601
2002,5,16,1,4.177
2002,5,17,1,4.1747
2002,5,20,1,4.2426
2002,5,21,1,4.2164
2002,5,22,1,4.2357
2002,5,23,1,4.2656
2002,5,24,1,4.2555
2002,5,27,1,4.2532
2002,5,28,1,4.2168
2002,5,29,1,4.279
2002,5,30,1,4.3057
2002,5,31,1,4.2901
2002,6,3,1,4.3082
2002,6,4,1,4.3352
2002,6,5,1,4.3283
2002,6,6,1,4.3382
2002,6,7,1,4.3751
2002,6,10,1,4.3765
2002,6,11,1,4.324
2002,6,12,1,4.3798
2002,6,13,1,4.3765
2002,6,14,1,4.3586
2002,6,17,1,4.3217
2002,6,18,1,4.3576
2002,6,19,1,4.3987
2002,6,20,1,4.3844
2002,6,21,1,4.4546
2002,6,24,1,4.4694
2002,6,25,1,4.4435
2002,6,26,1,4.515
2002,6,27,1,4.5341
2002,6,28,1,4.5831
2002,7,1,1,4.5789
2002,7,2,1,4.5685
2002,7,3,1,4.5562
2002,7,4,1,4.5488
2002,7,5,1,4.5016
2002,7,8,1,4.5017
2002,7,9,1,4.5775
2002,7,10,1,4.5867
2002,7,11,1,4.5678
2002,7,12,1,4.5237
2002,7,15,1,4.5793
2002,7,16,1,4.6334
2002,7,17,1,4.7021
2002,7,18,1,4.6528
2002,7,19,1,4.669
2002,7,22,1,4.6979
2002,7,23,1,4.6565
2002,7,24,1,4.5602
2002,7,25,1,4.6218
2002,7,26,1,4.638
2002,7,29,1,4.5846
2002,7,30,1,4.5318
2002,7,31,1,4.5258
2002,8,1,1,4.5344
2002,8,2,1,4.547
2002,8,5,1,4.5846
2002,8,6,1,4.5549
2002,8,7,1,4.4866
2002,8,8,1,4.5224
2002,8,9,1,4.4899
2002,8,12,1,4.4809
2002,8,13,1,4.4806
2002,8,14,1,4.5085
2002,8,15,1,4.4901
2002,8,16,1,4.4708
2002,8,19,1,4.5725
2002,8,20,1,4.4737
2002,8,21,1,4.4357
2002,8,22,1,4.4826
2002,8,23,1,4.5005
2002,8,26,1,4.4994
2002,8,27,1,4.4851
2002,8,28,1,4.4953
2002,8,29,1,4.5086
2002,8,30,1,4.5049
2002,9,2,1,4.5572
2002,9,3,1,4.5428
2002,9,4,1,4.6029
2002,9,5,1,4.5424
2002,9,6,1,4.5761
2002,9,9,1,4.5336
2002,9,10,1,4.5435
2002,9,11,1,4.4641
2002,9,12,1,4.4696
2002,9,13,1,4.522
2002,9,16,1,4.4814
2002,9,17,1,4.4323
2002,9,18,1,4.4533
2002,9,19,1,4.4795
2002,9,20,1,4.5389
2002,9,23,1,4.5549
2002,9,24,1,4.5174
2002,9,25,1,4.4976
2002,9,26,1,4.511
2002,9,27,1,4.4938
2002,9,30,1,4.5313
2002,10,1,1,4.5385
2002,10,2,1,4.4968
2002,10,3,1,4.5366
2002,10,4,1,4.5613
2002,10,7,1,4.4775
2002,10,8,1,4.5324
2002,10,9,1,4.4838
2002,10,10,1,4.5757
2002,10,11,1,4.5366
2002,10,14,1,4.5874
2002,10,15,1,4.5214
2002,10,16,1,4.5577
2002,10,17,1,4.5553
2002,10,18,1,4.4208
2002,10,21,1,4.514
2002,10,22,1,4.4971
2002,10,23,1,4.516
2002,10,24,1,4.5054
2002,10,25,1,4.516
2002,10,28,1,4.5349
2002,10,29,1,4.5175
2002,10,30,1,4.5003
2002,10,31,1,4.5697
2002,11,1,1,4.5766
2002,11,4,1,4.5608
2002,11,5,1,4.6098
2002,11,6,1,4.6195
2002,11,7,1,4.6366
2002,11,8,1,4.6877
2002,11,11,1,4.6865
2002,11,12,1,4.6694
2002,11,13,1,4.6883
2002,11,14,1,4.6625
2002,11,15,1,4.6389
2002,11,18,1,4.6607
2002,11,19,1,4.6593
2002,11,20,1,4.638
2002,11,21,1,4.6269
2002,11,22,1,4.6283
2002,11,25,1,4.564
2002,11,26,1,4.583
2002,11,27,1,4.5904
2002,11,28,1,4.5757
2002,11,29,1,4.5904
2002,12,2,1,4.5932
2002,12,3,1,4.608
2002,12,4,1,4.6029
2002,12,5,1,4.6232
2002,12,6,1,4.6223
2002,12,9,1,4.6653
2002,12,10,1,4.6777
2002,12,11,1,4.6547
2002,12,12,1,4.6597
2002,12,13,1,4.7064
2002,12,16,1,4.7286
2002,12,17,1,4.7249
2002,12,18,1,4.7036
2002,12,19,1,4.6976
2002,12,20,1,4.7004
2002,12,23,1,4.7457
2002,12,24,1,4.694
2002,12,25,1,4.7577
2002,12,26,1,4.7637
2002,12,27,1,4.7928
2002,12,30,1,4.7851
2002,12,31,1,4.8341
2003,1,2,1,4.8411
2003,1,3,1,4.7435
2003,1,6,1,4.8165
2003,1,7,1,4.8173
2003,1,8,1,4.7938
2003,1,9,1,4.8058
2003,1,10,1,4.8336
2003,1,13,1,4.8813
2003,1,14,1,4.8255
2003,1,15,1,4.8636
2003,1,16,1,4.8346
2003,1,17,1,4.8714
2003,1,20,1,4.8902
2003,1,21,1,4.9203
2003,1,22,1,4.9461
2003,1,23,1,4.9561
2003,1,24,1,4.9217
2003,1,27,1,5.0117
2003,1,28,1,4.9707
2003,1,29,1,4.9592
2003,1,30,1,5.7983
2003,1,31,1,5.7866
2003,2,3,1,5.8449
2003,2,4,1,5.8789
2003,2,5,1,5.9661
2003,2,6,1,5.8207
2003,2,7,1,5.9695
2003,2,10,1,5.9374
2003,2,11,1,5.8908
2003,2,12,1,5.893
2003,2,13,1,5.877
2003,2,14,1,5.9435
2003,2,17,1,5.897
2003,2,18,1,5.8928
2003,2,19,1,5.8965
2003,2,20,1,5.9097
2003,2,21,1,5.9488
2003,2,24,1,5.9036
2003,2,25,1,5.9367
2003,2,26,1,5.9594
2003,2,27,1,5.9398
2003,2,28,1,5.9779
2003,3,3,1,6.0071
2003,3,4,1,6.0723
2003,3,5,1,6.069
2003,3,6,1,6.125
2003,3,7,1,6.1986
2003,3,10,1,6.2068
2003,3,11,1,6.2743
2003,3,12,1,6.2934
2003,3,13,1,6.31
2003,3,14,1,6.1128
2003,3,17,1,6.1168
2003,3,18,1,6.0629
2003,3,19,1,6.0502
2003,3,20,1,6.0075
2003,3,21,1,6.0589
2003,3,24,1,6.0549
2003,3,25,1,6.0625
2003,3,26,1,6.0823
2003,3,27,1,6.1462
2003,3,28,1,6.1271
2003,3,31,1,6.2125
2003,4,1,1,6.279
2003,4,2,1,6.2896
2003,4,3,1,6.1922
2003,4,4,1,6.1864
2003,4,7,1,6.1217
2003,4,8,1,6.113
2003,4,9,1,6.1504
2003,4,10,1,6.2466
2003,4,11,1,6.3206
2003,4,14,1,6.2106
2003,4,15,1,6.3166
2003,4,16,1,6.312
2003,4,17,1,6.4127
2003,4,18,1,6.4421
2003,4,21,1,6.4378
2003,4,22,1,6.408
2003,4,23,1,6.4723
2003,4,24,1,6.4634
2003,4,25,1,6.5077
2003,4,28,1,6.5101
2003,4,29,1,6.4806
2003,4,30,1,6.5768
2003,5,1,1,6.6186
2003,5,2,1,6.6517
2003,5,5,1,6.6789
2003,5,6,1,6.7051
2003,5,7,1,6.8044
2003,5,8,1,6.7657
2003,5,9,1,6.7657
2003,5,12,1,6.8482
2003,5,13,1,6.8661
2003,5,14,1,6.8506
2003,5,15,1,6.8167
2003,5,16,1,6.7613
2003,5,19,1,6.932
2003,5,20,1,6.9276
2003,5,21,1,6.9727
2003,5,22,1,6.913
2003,5,23,1,6.969
2003,5,26,1,7.0637
2003,5,27,1,7.0692
2003,5,28,1,7.0157
2003,5,29,1,6.9983
2003,5,30,1,7.0918
2003,6,2,1,6.9915
2003,6,3,1,7.0072
2003,6,4,1,7.0157
2003,6,5,1,6.9491
2003,6,6,1,7.0679
2003,6,9,1,6.9909
2003,6,10,1,7.0068
2003,6,11,1,6.9658
2003,6,12,1,7.0107
2003,6,13,1,7.0396
2003,6,16,1,7.0888
2003,6,17,1,7.069
2003,6,18,1,7.0438
2003,6,19,1,6.9858
2003,6,20,1,7.008
2003,6,23,1,6.9219
2003,6,24,1,6.9139
2003,6,25,1,6.8957
2003,6,26,1,6.8949
2003,6,27,1,6.873
2003,6,30,1,6.8848
2003,7,1,1,6.9606
2003,7,2,1,6.9366
2003,7,3,1,6.9808
2003,7,4,1,6.9914
2003,7,7,1,6.943
2003,7,8,1,6.845
2003,7,9,1,6.845
2003,7,10,1,6.8572
2003,7,11,1,6.8837
2003,7,14,1,6.8512
2003,7,15,1,6.931
2003,7,16,1,6.8285
2003,7,17,1,6.8212
2003,7,18,1,6.8795
2003,7,21,1,6.8607
2003,7,22,1,6.9419
2003,7,23,1,6.9095
2003,7,24,1,7.004
2003,7,25,1,7.019
2003,7,28,1,7.0389
2003,7,29,1,7.0518
2003,7,30,1,6.9549
2003,7,31,1,6.9486
2003,8,1,1,6.8934
2003,8,4,1,6.9588
2003,8,5,1,6.9588
2003,8,6,1,6.9707
2003,8,7,1,6.9125
2003,8,8,1,6.9615
2003,8,11,1,6.9356
2003,8,12,1,6.9284
2003,8,13,1,6.8771
2003,8,14,1,6.948
2003,8,15,1,6.9241
2003,8,18,1,6.8792
2003,8,19,1,6.8207
2003,8,20,1,6.8511
2003,8,21,1,6.8141
2003,8,22,1,6.7061
2003,8,25,1,6.6784
2003,8,26,1,6.6873
2003,8,27,1,6.7073
2003,8,28,1,6.6978
2003,8,29,1,6.6809
2003,9,1,1,6.7552
2003,9,2,1,6.7222
2003,9,3,1,6.6222
2003,9,4,1,6.6329
2003,9,5,1,6.6947
2003,9,8,1,6.7835
2003,9,9,1,6.7835
2003,9,10,1,6.8803
2003,9,11,1,6.8338
2003,9,12,1,6.855
2003,9,15,1,6.9361
2003,9,16,1,6.9272
2003,9,17,1,6.7908
2003,9,18,1,6.8488
2003,9,19,1,6.897
2003,9,22,1,7.0272
2003,9,23,1,7.0141
2003,9,24,1,6.9964
2003,9,25,1,7.0403
2003,9,26,1,7.0348
2003,9,29,1,7.0524
2003,9,30,1,7.1071
2003,10,1,1,7.1878
2003,10,2,1,7.1623
2003,10,3,1,7.1611
2003,10,6,1,7.1306
2003,10,7,1,7.22
2003,10,8,1,7.2091
2003,10,9,1,7.2562
2003,10,10,1,7.175
2003,10,13,1,7.2566
2003,10,14,1,7.173
2003,10,15,1,7.1877
2003,10,16,1,7.1438
2003,10,17,1,7.1077
2003,10,20,1,7.1776
2003,10,21,1,7.1365
2003,10,22,1,7.1525
2003,10,23,1,7.2303
2003,10,24,1,7.2303
2003,10,27,1,7.2404
2003,10,28,1,7.1991
2003,10,29,1,7.1494
2003,10,30,1,7.1476
2003,10,31,1,7.1035
2003,11,3,1,7.1442
2003,11,4,1,7.0256
2003,11,5,1,7.0458
2003,11,6,1,7.009
2003,11,7,1,6.9943
2003,11,10,1,7.0526
2003,11,11,1,7.0317
2003,11,12,1,7.0569
2003,11,13,1,7.1286
2003,11,14,1,7.1998
2003,11,17,1,7.2242
2003,11,18,1,7.1991
2003,11,19,1,7.3358
2003,11,20,1,7.28
2003,11,21,1,7.299
2003,11,24,1,7.2996
2003,11,25,1,7.2119
2003,11,26,1,7.223
2003,11,27,1,7.3155
2003,11,28,1,7.3281
2003,12,1,1,7.37
2003,12,2,1,7.3508
2003,12,3,1,7.3924
2003,12,4,1,7.4452
2003,12,5,1,7.4304
2003,12,8,1,7.5089
2003,12,9,1,7.5128
2003,12,10,1,7.5387
2003,12,11,1,7.5153
2003,12,12,1,7.5141
2003,12,15,1,7.4715
2003,12,16,1,7.5436
2003,12,17,1,7.6027
2003,12,18,1,7.6377
2003,12,19,1,7.6265
2003,12,22,1,7.626
2003,12,23,1,7.6229
2003,12,24,1,7.6248
2003,12,25,1,7.6549
2003,12,26,1,7.6574
2003,12,29,1,7.6581
2003,12,30,1,7.6895
2003,12,31,1,7.7152
2004,1,1,1,7.7441
2004,1,2,1,7.7253
2004,1,5,1,7.7128
2004,1,6,1,7.7871
2004,1,7,1,7.8289
2004,1,8,1,7.7675
2004,1,9,1,7.8641
2004,1,12,1,7.9246
2004,1,13,1,7.8393
2004,1,14,1,7.8536
2004,1,15,1,7.7767
2004,1,16,1,7.7525
2004,1,19,1,7.5767
2004,1,20,1,7.5718
2004,1,21,1,7.7217
2004,1,22,1,7.7599
2004,1,23,1,7.8121
2004,1,26,1,7.7512
2004,1,27,1,7.6853
2004,1,28,1,7.7926
2004,1,29,1,7.6627
2004,1,30,1,7.6334
2004,2,2,1,7.6691
2004,2,3,1,7.6408
2004,2,4,1,7.6965
2004,2,5,1,7.7222
2004,2,6,1,7.7308
2004,2,9,1,7.7545
2004,2,10,1,7.8252
2004,2,11,1,7.818
2004,2,12,1,7.9085
2004,2,13,1,7.8873
2004,2,16,1,7.8661
2004,2,17,1,7.8727
2004,2,18,1,7.8978
2004,2,19,1,7.8246
2004,2,20,1,7.8363
2004,2,23,1,7.7299
2004,2,24,1,7.7577
2004,2,25,1,7.8127
2004,2,26,1,7.7213
2004,2,27,1,7.6848
2004,3,1,1,7.7225
2004,3,2,1,7.7021
2004,3,3,1,7.5501
2004,3,4,1,7.5427
2004,3,5,1,7.5133
2004,3,8,1,7.6422
2004,3,9,1,7.6657
2004,3,10,1,7.6125
2004,3,11,1,7.5618
2004,3,12,1,7.6341
2004,3,15,1,7.5651
2004,3,16,1,7.5792
2004,3,17,1,7.57
2004,3,18,1,7.5606
2004,3,19,1,7.6539
2004,3,22,1,7.6222
2004,3,23,1,7.6212
2004,3,24,1,7.6218
2004,3,25,1,7.5133
2004,3,26,1,7.517
2004,3,29,1,7.5108
2004,3,30,1,7.5118
2004,3,31,1,7.5295
2004,4,1,1,7.6094
2004,4,2,1,7.6403
2004,4,5,1,7.5082
2004,4,6,1,7.3825
2004,4,7,1,7.5072
2004,4,8,1,7.4852
2004,4,9,1,7.4419
2004,4,12,1,7.4431
2004,4,13,1,7.4388
2004,4,14,1,7.3688
2004,4,15,1,7.4019
2004,4,16,1,7.4179
2004,4,19,1,7.4462
2004,4,20,1,7.4292
2004,4,21,1,7.3417
2004,4,22,1,7.3252
2004,4,23,1,7.3329
2004,4,26,1,7.2719
2004,4,27,1,7.327
2004,4,28,1,7.3709
2004,4,29,1,7.2971
2004,4,30,1,7.3997
2004,5,3,1,7.4177
2004,5,4,1,7.3771
2004,5,5,1,7.4857
2004,5,6,1,7.493
2004,5,7,1,7.4339
2004,5,10,1,7.3269
2004,5,11,1,7.3085
2004,5,12,1,7.307
2004,5,13,1,7.3579
2004,5,14,1,7.275
2004,5,17,1,7.3825
2004,5,18,1,7.424
2004,5,19,1,7.3612
2004,5,20,1,7.4253
2004,5,21,1,7.4105
2004,5,24,1,7.3828
2004,5,25,1,7.4197
2004,5,26,1,7.476
2004,5,27,1,7.4852
2004,5,28,1,7.5798
2004,5,31,1,7.5618
2004,6,1,1,7.548
2004,6,2,1,7.5576
2004,6,3,1,7.5433
2004,6,4,1,7.5599
2004,6,7,1,7.5805
2004,6,8,1,7.6249
2004,6,9,1,7.5748
2004,6,10,1,7.4503
2004,6,11,1,7.5385
2004,6,14,1,7.4582
2004,6,15,1,7.4494
2004,6,16,1,7.5143
2004,6,17,1,7.4017
2004,6,18,1,7.4413
2004,6,21,1,7.5031
2004,6,22,1,7.4906
2004,6,23,1,7.4852
2004,6,24,1,7.5067
2004,6,25,1,7.5248
2004,6,28,1,7.5217
2004,6,29,1,7.5339
2004,6,30,1,7.4865
2004,7,1,1,7.5309
2004,7,2,1,7.5409
2004,7,5,1,7.6156
2004,7,6,1,7.5897
2004,7,7,1,7.6253
2004,7,8,1,7.6521
2004,7,9,1,7.7214
2004,7,12,1,7.6688
2004,7,13,1,7.7302
2004,7,14,1,7.6471
2004,7,15,1,7.6719
2004,7,16,1,7.6348
2004,7,19,1,7.7128
2004,7,20,1,7.6997
2004,7,21,1,7.6563
2004,7,22,1,7.6056
2004,7,23,1,7.6085
2004,7,26,1,7.4803
2004,7,27,1,7.5226
2004,7,28,1,7.4693
2004,7,29,1,7.465
2004,7,30,1,7.4617
2004,8,2,1,7.4882
2004,8,3,1,7.4416
2004,8,4,1,7.4619
2004,8,5,1,7.4812
2004,8,6,1,7.4386
2004,8,9,1,7.5927
2004,8,10,1,7.6062
2004,8,11,1,7.5709
2004,8,12,1,7.5501
2004,8,13,1,7.6128
2004,8,16,1,7.6991
2004,8,17,1,7.6718
2004,8,18,1,7.67
2004,8,19,1,7.6181
2004,8,20,1,7.6811
2004,8,23,1,7.6298
2004,8,24,1,7.5607
2004,8,25,1,7.4896
2004,8,26,1,7.5035
2004,8,27,1,7.4905
2004,8,30,1,7.4228
2004,8,31,1,7.4722
2004,9,1,1,7.5723
2004,9,2,1,7.5828
2004,9,3,1,7.5198
2004,9,6,1,7.4645
2004,9,7,1,7.4996
2004,9,8,1,7.5045
2004,9,9,1,7.5894
2004,9,10,1,7.6077
2004,9,13,1,7.6166
2004,9,14,1,7.6245
2004,9,15,1,7.6415
2004,9,16,1,7.553
2004,9,17,1,7.5577
2004,9,20,1,7.5697
2004,9,21,1,7.5733
2004,9,22,1,7.681
2004,9,23,1,7.6153
2004,9,24,1,7.6153
2004,9,27,1,7.6136
2004,9,28,1,7.6543
2004,9,29,1,7.6982
2004,9,30,1,7.681
2004,10,1,1,7.7321
2004,10,4,1,7.6992
2004,10,5,1,7.6536
2004,10,6,1,7.6661
2004,10,7,1,7.648
2004,10,8,1,7.6394
2004,10,11,1,7.747
2004,10,12,1,7.6791
2004,10,13,1,7.6785
2004,10,14,1,7.6872
2004,10,15,1,7.7171
2004,10,18,1,7.7482
2004,10,19,1,7.7188
2004,10,20,1,7.7956
2004,10,21,1,7.8442
2004,10,22,1,7.8831
2004,10,25,1,7.9241
2004,10,26,1,7.98
2004,10,27,1,7.9401
2004,10,28,1,7.8721
2004,10,29,1,7.9109
2004,11,1,1,7.9756
2004,11,2,1,7.9566
2004,11,3,1,7.8976
2004,11,4,1,7.9837
2004,11,5,1,7.9788
2004,11,8,1,8.0991
2004,11,9,1,8.0583
2004,11,10,1,8.0213
2004,11,11,1,7.9629
2004,11,12,1,7.9747
2004,11,15,1,8.0179
2004,11,16,1,7.9988
2004,11,17,1,8.0833
2004,11,18,1,8.1183
2004,11,19,1,8.0333
2004,11,22,1,8.1332
2004,11,23,1,8.1264
2004,11,24,1,8.152
2004,11,25,1,8.2149
2004,11,26,1,8.245
2004,11,29,1,8.2527
2004,11,30,1,8.2517
2004,12,1,1,8.2481
2004,12,2,1,8.3139
2004,12,3,1,8.2593
2004,12,6,1,8.3798
2004,12,7,1,8.348
2004,12,8,1,8.3497
2004,12,9,1,8.2896
2004,12,10,1,8.268
2004,12,13,1,8.1683
2004,12,14,1,8.268
2004,12,15,1,8.246
2004,12,16,1,8.3068
2004,12,17,1,8.2082
2004,12,20,1,8.2919
2004,12,21,1,8.3464
2004,12,22,1,8.3143
2004,12,23,1,8.3267
2004,12,24,1,8.3787
2004,12,27,1,8.3738
2004,12,28,1,8.4475
2004,12,29,1,8.4605
2004,12,30,1,8.3331
2004,12,31,1,8.2777
2005,1,3,1,8.1405
2005,1,4,1,8.038
2005,1,5,1,7.8771
2005,1,6,1,7.8487
2005,1,7,1,7.7966
2005,1,10,1,7.7054
2005,1,11,1,7.7291
2005,1,12,1,7.72
2005,1,13,1,7.8078
2005,1,14,1,7.7842
2005,1,17,1,7.648
2005,1,18,1,7.6532
2005,1,19,1,7.5701
2005,1,20,1,7.5608
2005,1,21,1,7.5358
2005,1,24,1,7.5781
2005,1,25,1,7.5677
2005,1,26,1,7.5107
2005,1,27,1,7.568
2005,1,28,1,7.5356
2005,1,31,1,7.539
